timestamp(ns),elapsed(s)
1772084388442305627,1.1113e-05
1772084388509204627,1.2565e-05
1772084388542985627,1.3792e-05
1772084388676078627,1.073e-05
1772084388709427627,1.0599e-05
1772084388809603627,1.0485e-05
1772084389276955627,1.8387e-05
1772084389510689627,1.3089e-05
1772084389544216627,1.2803e-05
1772084389711062627,1.0275e-05
1772084389911319627,1.8728e-05
1772084389978198627,1.1355e-05
1772084390378825627,1.1814e-05
1772084390545705627,2.3169e-05
1772084390913105627,1.0615e-05
1772084391013215627,9.772e-06
1772084391046598627,9.24e-06
1772084391146714627,9.096e-06
1772084391180092627,1.0167e-05
1772084391313590627,1.7537e-05
1772084391347088627,1.6705e-05
1772084391547340627,1.0278e-05
1772084391580703627,9.558e-06
1772084391647485627,1.0171e-05
1772084391781096627,9.233e-06
1772084391847832627,9.545e-06
1772084391881212627,1.5302e-05
1772084391981327627,1.0668e-05
1772084392281964627,8.055e-06
1772084392382090627,7.56e-06
1772084392515612627,9.625e-06
1772084392586338627,8.752e-06
1772084392782737627,9.198e-06
1772084392849479627,8.716e-06
1772084392918753627,7.88e-06
1772084392949600627,8.031e-06
1772084393116611627,1.0527e-05
1772084393218860627,2.7899e-05
1772084393483904627,7.558e-06
1772084393550621627,9.809e-06
1772084393650855627,7.775e-06
1772084393717500627,9.369e-06
1772084393750998627,1.0183e-05
1772084393784843627,1.287e-05
1772084393984738627,8.805e-06
1772084394017997627,9.302e-06
1772084394218366627,1.4265e-05
1772084394452118627,9.884e-06
1772084394585626627,1.0601e-05
1772084394654802627,9.44e-06
1772084395019750627,1.7385e-05
1772084395153309627,1.0548e-05
1772084395186636627,8.849e-06
1772084395320120627,1.0736e-05
1772084395987888627,1.0843e-05
1772084396321753627,1.0658e-05
1772084396355451627,1.0663e-05
1772084396421887627,9.444e-06
1772084396488766627,1.1422e-05
1772084396622612627,1.125e-05
1772084396724907627,1.1591e-05
1772084397056262627,1.4474e-05
1772084397256652627,1.1523e-05
1772084397456887627,9.256e-06
1772084397590513627,1.0944e-05
1772084397790761627,1.0776e-05
1772084397957764627,1.1205e-05
1772084398325029627,1.0698e-05
1772084398358413627,1.1277e-05
1772084398458695627,1.2248e-05
1772084398558781627,9.209e-06
1772084398592141627,1.0763e-05
1772084398725650627,9.972e-06
1772084398759038627,1.0038e-05
1772084398959388627,9.675e-06
1772084399193063627,1.1222e-05
1772084399226428627,1.0435e-05
1772084399259902627,1.0406e-05
1772084399426757627,1.3383e-05
1772084399460154627,1.8068e-05
1772084399526894627,1.04e-05
1772084399660536627,1.4099e-05
1772084399727279627,1.1292e-05
1772084399827469627,1.0349e-05
1772084399860775627,1.2312e-05
1772084399927666627,1.1386e-05
1772084400061159627,1.1596e-05
1772084400094542627,1.1042e-05
1772084400194605627,1.2417e-05
1772084400261542627,1.4264e-05
1772084400328287627,2.3017e-05
1772084400361659627,1.0864e-05
1772084400461781627,1.1446e-05
1772084400561899627,1.7235e-05
1772084400628787627,1.7079e-05
1772084400762287627,1.2006e-05
1772084400795682627,1.1882e-05
1772084400895784627,3.4465e-05
1772084400996042627,1.567e-05
1772084401029416627,1.6753e-05
1772084401329930627,1.3084e-05
1772084401396693627,2.1409e-05
1772084401964175627,1.4531e-05
1772084402097801627,1.8176e-05
1772084402131173627,1.4697e-05
1772084402197925627,1.2562e-05
1772084402431685627,1.4547e-05
1772084402598561627,1.4673e-05
1772084402665445627,1.9289e-05
1772084402833077627,3.3084e-05
1772084402899056627,1.8564e-05
1772084402933199627,1.4938e-05
1772084403099462627,1.4051e-05
1772084403132825627,1.4379e-05
1772084403366567627,1.8146e-05
1772084403500071627,1.368e-05
1772084403633572627,1.3532e-05
1772084403767196627,1.6294e-05
1772084403800564627,1.4057e-05
1772084403934524627,1.8093e-05
1772084404067715627,1.9158e-05
1772084404101044627,1.5621e-05
1772084404401569627,1.7789e-05
1772084404434946627,2.3563e-05
1772084404501691627,2.985e-05
1772084404535080627,1.8162e-05
1772084404568450627,1.6987e-05
1772084404635334627,1.8671e-05
1772084404668573627,1.6997e-05
1772084405104486627,3.1047e-05
1772084405136052627,2.7752e-05
1772084405536727627,1.9138e-05
1772084405570086627,1.1799e-05
1772084405670330627,1.152e-05
1772084405970729627,1.1653e-05
1772084406037488627,1.4368e-05
1772084406171076627,1.7749e-05
1772084406271224627,1.2163e-05
1772084406338102627,1.2764e-05
1772084406438238627,1.1495e-05
1772084406471572627,1.5885e-05
1772084406571738627,1.2339e-05
1772084406671886627,1.2804e-05
1772084406705360627,1.33e-05
1772084406738622627,1.39e-05
1772084406805720627,1.371e-05
1772084406838849627,2.7339e-05
1772084406938968627,5.0535e-05
1772084407039257627,1.4486e-05
1772084407174285627,1.7789e-05
1772084407407780627,4.2572e-05
1772084407439726627,2.5815e-05
1772084407473313627,1.9923e-05
1772084407539982627,1.7106e-05
1772084407574267627,2.2528e-05
1772084407673482627,3.6675e-05
1772084407773608627,2.3146e-05
1772084407907223627,2.1468e-05
1772084408341234627,1.9812e-05
1772084408441332627,2.2284e-05
1772084408641733627,2.1415e-05
1772084408708414627,3.0156e-05
1772084408775240627,2.0786e-05
1772084408842123627,2.4944e-05
1772084408875514627,2.2007e-05
1772084409042384627,2.4372e-05
1772084409142884627,2.4051e-05
1772084409877102627,2.4282e-05
1772084410010624627,1.9847e-05
1772084410110866627,2.2719e-05
1772084410377878627,2.1372e-05
1772084410478127627,2.1717e-05
1772084410611628627,2.2105e-05
1772084410745153627,2.9191e-05
1772084410778506627,2.0964e-05
1772084410812059627,2.0865e-05
1772084411145879627,2.4407e-05
1772084411179125627,2.4275e-05
1772084411546387627,2.2135e-05
1772084411746774627,1.8732e-05
1772084411780115627,1.9999e-05
1772084411847004627,3.3041e-05
1772084412047258627,2.1986e-05
1772084412114016627,2.2386e-05
1772084412180901627,9.6573e-05
1772084412247512627,2.1362e-05
1772084412281012627,1.772e-05
1772084412414513627,1.8883e-05
1772084412447895627,2.214e-05
1772084412548017627,2.7654e-05
1772084412614934627,2.3618e-05
1772084412648234627,2.1533e-05
1772084412681632627,2.0095e-05
1772084412715019627,3.4827e-05
1772084412748390627,3.6506e-05
1772084412848522627,6.5823e-05
1772084412948647627,2.4391e-05
1772084412982152627,2.026e-05
1772084413048833627,2.1542e-05
1772084413349398627,2.1333e-05
1772084413416148627,5.313e-05
1772084413950320627,2.036e-05
1772084414384411627,1.9118e-05
1772084414751659627,1.8573e-05
1772084414918669627,2.1578e-05
1772084415253190627,2.0791e-05
1772084415285914627,1.9604e-05
1772084415419409627,2.291e-05
1772084415486150627,2.0436e-05
1772084415686425627,1.8764e-05
1772084415719919627,2.0865e-05
1772084415786674627,1.9804e-05
1772084415853427627,3.285e-05
1772084415986927627,2.7458e-05
1772084416220689627,2.0428e-05
1772084416354182627,1.9698e-05
1772084416487817627,2.0964e-05
1772084416521146627,2.091e-05
1772084416788309627,1.9311e-05
1772084416821681627,1.8613e-05
1772084416855064627,2.7919e-05
1772084417122179627,2.0202e-05
1772084417155553627,3.4972e-05
1772084417422738627,2.2668e-05
1772084417489440627,2.0248e-05
1772084417924949627,3.7959e-05
1772084417956817627,3.132e-05
1772084418090318627,2.6028e-05
1772084418123843627,2.5008e-05
1772084418190559627,2.2401e-05
1772084418457702627,2.4672e-05
1772084418491071627,2.5841e-05
1772084418524454627,2.2089e-05
1772084418624631627,3.4329e-05
1772084418825038627,1.4042e-05
1772084419125328627,2.1974e-05
1772084419192197627,2.9706e-05
1772084419292368627,1.4291e-05
1772084419325708627,3.6304e-05
1772084419494613627,1.7472e-05
1772084419559453627,1.6869e-05
1772084419659583627,1.6357e-05
1772084419692965627,1.6668e-05
1772084419728398627,1.6842e-05
1772084419759723627,1.4765e-05
1772084419793073627,1.6947e-05
1772084419928137627,1.4419e-05
1772084420093584627,1.6773e-05
1772084420327882627,1.8615e-05
1772084420394089627,1.4004e-05
1772084420527714627,1.2864e-05
1772084420594459627,1.581e-05
1772084420727960627,2.2047e-05
1772084420794708627,1.819e-05
1772084420894963627,1.4829e-05
1772084420928345627,1.5581e-05
1772084420961713627,1.6671e-05
1772084421128594627,1.6266e-05
1772084421161964627,1.5567e-05
1772084421228876627,5.5126e-05
1772084421262592627,1.4143e-05
1772084421328970627,1.7644e-05
1772084421395720627,1.6231e-05
1772084421495847627,2.6974e-05
1772084421629479627,1.8601e-05
1772084421696222627,1.5316e-05
1772084421829718627,3.5859e-05
1772084421864353627,1.6432e-05
1772084421896593627,1.6377e-05
1772084422063482627,1.6167e-05
1772084422230481627,1.8179e-05
1772084422297222627,1.8405e-05
1772084422497475627,1.6246e-05
1772084422530860627,1.7653e-05
1772084422664478627,3.0007e-05
1772084422764613627,1.9106e-05
1772084422998353627,2.0857e-05
1772084423031724627,1.785e-05
1772084423098481627,1.9101e-05
1772084423365610627,1.5926e-05
1772084423632746627,1.5674e-05
1772084423666108627,1.7838e-05
1772084423933226627,1.6706e-05
1772084423999989627,1.6591e-05
1772084424200353627,1.4945e-05
1772084424233627627,4.7233e-05
